y-position
293
293
293
294
295
296
296
297
298
300
302
304
305
305
303
303
303
303
303
301
301
299
299
299
299
299
300
301
301
301
301
301
299
299
299
299
299
299
299
299
299
299
299
299
299
299
297
297
297
297
297
297
297
297
295
295
295
293
293
293
293
293
293
294
294
294
294
294
294
294
294
294
294
294
294
294
294
294
295
295
296
296
297
297
297
297
297
297
295
295
295
293
293
293
294
294
294
294
292
292
292
292
292
292
290
290
290
290
288
288
288
288
288
288
288
288
288
288
288
288
286
286
286
286
286
286
286
286
286
284
284
282
282
282
282
282
282
282
283
283
283
283
283
283
285
285
285
285
285
285
285
282
282
280
280
278
276
276
276
276
276
276
274
274
274
272
270
268
268
266
264
262
260
260
260
258
256
256
253
253
251
251
249
247
247
245
245
245
243
241
241
241
239
239
236
236
236
234
234
232
232
230
230
230
228
228
225
223
221
219
219
219
219
217
217
214
214
214
215
218
220
222
223
224
227
230
231
232
234
238
240
243
247
249
250
253
256
258
261
265
267
269
271
273
274
277
279
280
282
284
286
288
291
294
296
297
299
301
303
304
306
309
311
313
316
317
320
323
325
327
