y-position
341
341
341
340
340
340
340
340
340
340
339
338
338
338
339
339
339
339
337
336
336
336
336
336
337
337
337
336
335
335
334
333
332
330
330
330
330
330
328
328
328
328
329
329
329
329
329
329
328
328
328
328
328
327
325
324
323
322
322
322
322
322
321
321
321
321
321
319
318
318
318
318
317
317
317
317
316
316
316
314
313
311
311
311
311
312
313
313
312
313
314
314
315
315
315
314
315
320
322
326
329
333
336
339
342
345
349
352
354
359
363
367
372
376
381
382
387
391
394
398
403
406
410
415
418
422
425
429
432
438
442
445
448
452
458
462
465
468
473
477
481
484
487
