y-position
561
562
563
564
564
564
564
564
564
564
565
565
565
565
565
563
562
562
562
562
562
562
562
563
564
564
564
565
565
565
565
565
564
562
561
561
561
560
560
560
560
560
560
561
561
561
561
560
560
559
559
559
559
558
558
558
558
558
558
559
558
558
557
557
556
555
555
553
552
553
553
553
553
553
553
552
552
551
551
551
550
550
550
550
550
550
550
551
551
550
549
548
548
548
548
548
548
547
546
544
543
543
543
543
541
541
541
540
539
539
539
539
539
539
539
539
539
537
537
537
536
535
534
533
532
532
532
531
531
531
533
533
532
532
530
529
529
529
529
529
529
529
528
525
523
523
522
522
520
518
517
516
516
516
514
514
514
514
512
512
510
509
509
509
509
509
509
509
510
510
510
510
509
508
506
505
504
502
502
501
501
500
499
499
499
499
499
499
498
498
498
498
499
499
499
499
497
497
496
495
495
495
495
495
494
492
491
491
491
490
490
493
497
499
501
504
506
511
514
517
519
522
527
531
534
538
541
544
547
551
555
557
560
562
566
570
573
577
581
583
586
588
592
594
599
604
606
609
612
615
617
619
622
624
627
629
631
633
636
