y-position
352
353
353
352
352
352
352
352
353
354
355
357
357
357
357
357
357
357
357
356
355
355
355
355
355
355
355
353
353
353
353
353
353
353
353
353
353
354
355
355
355
356
356
356
356
355
354
354
353
352
351
351
350
350
349
348
347
347
346
346
346
345
344
344
344
345
345
346
346
345
344
344
343
342
340
340
340
339
339
339
339
338
337
337
337
337
336
336
336
336
336
335
334
332
331
331
331
330
329
329
328
328
328
328
328
327
325
325
325
325
325
325
324
324
322
321
319
318
317
317
317
317
317
317
316
314
314
314
313
313
313
312
317
324
332
340
348
356
365
373
381
389
397
404
412
421
430
437
445
452
459
468
476
483
492
500
508
515
523
528
536
544
551
559
566
574
582
589
596
604
611
619
626
634
642
